Name,MSRP,Gas Mileage,Engine
2008 Ford Fusion Specs: 4-Door Sedan V6 SEL AWD,"$24,750.00",17 mpg City/25 mpg Hwy,"Gas V6, 3.0L"
2008 Ford Fusion Specs: 4-Door Sedan V6 SE AWD,"$23,660.00",17 mpg City/25 mpg Hwy,"Gas V6, 3.0L"
2008 Ford Fusion Specs: 4-Door Sedan I4 SEL FWD,"$20,150.00",20 mpg City/29 mpg Hwy,"Gas I4, 2.3L"
2008 Ford Fusion Specs: 4-Door Sedan I4 SE FWD,"$19,060.00",20 mpg City/29 mpg Hwy,"Gas I4, 2.3L"
2007 Ford Fusion Specs: 4-Door Sedan I4 S FWD,"$17,430.00",23 mpg City/31 mpg Hwy,"Gas I4, 2.3L"
2007 Ford Fusion Specs: 4-Door Sedan V6 SEL FWD,"$22,170.00",20 mpg City/28 mpg Hwy,"Gas V6, 3.0L"
2007 Ford Fusion Specs: 4-Door Sedan V6 SE FWD,"$21,085.00",20 mpg City/28 mpg Hwy,"Gas V6, 3.0L"
2007 Ford Fusion Specs: 4-Door Sedan V6 SEL AWD,"$24,020.00",19 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2007 Ford Fusion Specs: 4-Door Sedan V6 SE AWD,"$22,935.00",19 mpg City/26 mpg Hwy,"Gas V6, 3.0L"
2007 Ford Fusion Specs: 4-Door Sedan I4 SEL FWD,"$19,450.00",23 mpg City/31 mpg Hwy,"Gas I4, 2.3L"
2007 Ford Fusion Specs: 4-Door Sedan I4 SE FWD,"$18,360.00",23 mpg City/31 mpg Hwy,"Gas I4, 2.3L"
2006 Ford Fusion Specs: 4-Door Sedan I4 S,"$17,145.00",23 mpg City/31 mpg Hwy,"Gas I4, 2.3L"
2006 Ford Fusion Specs: 4-Door Sedan V6 SEL,"$21,710.00",21 mpg City/29 mpg Hwy,"Gas V6, 3.0L"
2006 Ford Fusion Specs: 4-Door Sedan V6 SE,"$20,625.00",21 mpg City/29 mpg Hwy,"Gas V6, 3.0L"
2006 Ford Fusion Specs: 4-Door Sedan I4 SEL,"$18,985.00",23 mpg City/31 mpg Hwy,"Gas I4, 2.3L"
2006 Ford Fusion Specs: 4-Door Sedan I4 SE,"$17,900.00",23 mpg City/31 mpg Hwy,"Gas I4, 2.3L"
2019 Ford Expedition Specs: Limited 4x2,"$63,015.00",17 mpg City/24 mpg Hwy,"Twin Turbo Premium Unleaded V-6, 3.5 L"
2019 Ford Expedition Specs: XLT 4x4,"$55,140.00",17 mpg City/22 mpg Hwy,"Twin Turbo Premium Unleaded V-6, 3.5 L"
2019 Ford Expedition Specs: Platinum 4x4,"$76,515.00",17 mpg City/22 mpg Hwy,"Twin Turbo Premium Unleaded V-6, 3.5 L"
2019 Ford Expedition Specs: Limited 4x4,"$66,140.00",17 mpg City/22 mpg Hwy,"Twin Turbo Premium Unleaded V-6, 3.5 L"
2019 Ford Expedition Specs: XLT 4x2,"$52,130.00",17 mpg City/24 mpg Hwy,"Twin Turbo Premium Unleaded V-6, 3.5 L"
2019 Ford Expedition Specs: Platinum 4x2,"$73,365.00",17 mpg City/24 mpg Hwy,"Twin Turbo Premium Unleaded V-6, 3.5 L"
2018 Ford Expedition Specs: Limited 4x2,"$62,675.00",17 mpg City/24 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2018 Ford Expedition Specs: XLT 4x4,"$54,800.00",17 mpg City/22 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2018 Ford Expedition Specs: Platinum 4x4,"$76,175.00",17 mpg City/22 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2018 Ford Expedition Specs: Limited 4x4,"$65,800.00",17 mpg City/22 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2018 Ford Expedition Specs: XLT 4x2,"$51,790.00",17 mpg City/24 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2018 Ford Expedition Specs: Platinum 4x2,"$73,030.00",17 mpg City/24 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2016 Ford Expedition Specs: 2WD 4-Door King Ranch,"$59,375.00",16 mpg City/22 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2016 Ford Expedition Specs: 4WD 4-Door XLT,"$48,360.00",15 mpg City/20 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2016 Ford Expedition Specs: 4WD 4-Door Platinum,"$63,375.00",15 mpg City/20 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2016 Ford Expedition Specs: 4WD 4-Door Limited,"$58,185.00",15 mpg City/20 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2016 Ford Expedition Specs: 4WD 4-Door King Ranch,"$62,295.00",15 mpg City/20 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2016 Ford Expedition Specs: 2WD 4-Door XLT,"$45,435.00",16 mpg City/22 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2016 Ford Expedition Specs: 2WD 4-Door Platinum,"$60,335.00",16 mpg City/22 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2016 Ford Expedition Specs: 2WD 4-Door Limited,"$55,145.00",16 mpg City/22 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2015 Ford Expedition Specs: 2WD 4-Door King Ranch,"$58,410.00",16 mpg City/22 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2015 Ford Expedition Specs: 4WD 4-Door XLT,"$47,510.00",15 mpg City/20 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2015 Ford Expedition Specs: 4WD 4-Door Platinum,"$62,410.00",15 mpg City/20 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2015 Ford Expedition Specs: 4WD 4-Door Limited,"$57,220.00",15 mpg City/20 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2015 Ford Expedition Specs: 4WD 4-Door King Ranch,"$61,330.00",15 mpg City/20 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2015 Ford Expedition Specs: 2WD 4-Door XLT,"$44,585.00",16 mpg City/22 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2015 Ford Expedition Specs: 2WD 4-Door Platinum,"$59,370.00",16 mpg City/22 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2015 Ford Expedition Specs: 2WD 4-Door Limited,"$54,180.00",16 mpg City/22 mpg Hwy,"Twin Turbo Regular Unleaded V-6, 3.5 L"
2014 Ford Expedition Specs: 2WD 4-Door King Ranch,"$53,305.00",14 mpg City/20 mpg Hwy,"Regular Unleaded V-8, 5.4 L"
2014 Ford Expedition Specs: 4WD 4-Door XLT,"$44,875.00",13 mpg City/18 mpg Hwy,"Regular Unleaded V-8, 5.4 L"
2014 Ford Expedition Specs: 4WD 4-Door Limited,"$51,945.00",13 mpg City/18 mpg Hwy,"Regular Unleaded V-8, 5.4 L"
2014 Ford Expedition Specs: 4WD 4-Door King Ranch,"$56,205.00",13 mpg City/18 mpg Hwy,"Regular Unleaded V-8, 5.4 L"
2014 Ford Expedition Specs: 2WD 4-Door XLT,"$41,975.00",14 mpg City/20 mpg Hwy,"Regular Unleaded V-8, 5.4 L"
2014 Ford Expedition Specs: 2WD 4-Door Limited,"$49,045.00",14 mpg City/20 mpg Hwy,"Regular Unleaded V-8, 5.4 L"
2013 Ford Expedition Specs: 2WD 4-Door King Ranch,"$48,455.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2013 Ford Expedition Specs: 4WD 4-Door XLT,"$43,505.00",13 mpg City/18 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2013 Ford Expedition Specs: 4WD 4-Door Limited,"$49,780.00",13 mpg City/18 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2013 Ford Expedition Specs: 4WD 4-Door King Ranch,"$51,355.00",13 mpg City/18 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2013 Ford Expedition Specs: 2WD 4-Door XLT,"$40,605.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2013 Ford Expedition Specs: 2WD 4-Door Limited,"$46,880.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2012 Ford Expedition Specs: 2WD 4-Door King Ranch,"$46,780.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2012 Ford Expedition Specs: 4WD 4-Door XLT,"$42,040.00",13 mpg City/18 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2012 Ford Expedition Specs: 4WD 4-Door XL,"$39,430.00",13 mpg City/18 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2012 Ford Expedition Specs: 4WD 4-Door Limited,"$48,170.00",13 mpg City/18 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2012 Ford Expedition Specs: 4WD 4-Door King Ranch,"$49,680.00",13 mpg City/18 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2012 Ford Expedition Specs: 2WD 4-Door XLT,"$39,140.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2012 Ford Expedition Specs: 2WD 4-Door XL,"$36,530.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2012 Ford Expedition Specs: 2WD 4-Door Limited,"$45,270.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2011 Ford Expedition Specs: 2WD 4-Door King Ranch,"$46,755.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2011 Ford Expedition Specs: 4WD 4-Door XLT,"$41,715.00",13 mpg City/18 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2011 Ford Expedition Specs: 4WD 4-Door XL,"$39,105.00",13 mpg City/18 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2011 Ford Expedition Specs: 4WD 4-Door Limited,"$48,385.00",13 mpg City/18 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2011 Ford Expedition Specs: 4WD 4-Door King Ranch,"$49,655.00",13 mpg City/18 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2011 Ford Expedition Specs: 2WD 4-Door XLT,"$38,815.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2011 Ford Expedition Specs: 2WD 4-Door XL,"$36,205.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2011 Ford Expedition Specs: 2WD 4-Door Limited,"$45,485.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2010 Ford Expedition Specs: 2WD 4-Door Eddie Bauer,"$41,390.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2010 Ford Expedition Specs: 4WD 4-Door XLT,"$38,485.00",12 mpg City/17 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2010 Ford Expedition Specs: 4WD 4-Door Limited,"$46,060.00",12 mpg City/17 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2010 Ford Expedition Specs: 4WD 4-Door King Ranch,"$48,590.00",12 mpg City/17 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2010 Ford Expedition Specs: 4WD 4-Door Eddie Bauer,"$44,290.00",12 mpg City/17 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2010 Ford Expedition Specs: 2WD 4-Door XLT,"$35,585.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2010 Ford Expedition Specs: 2WD 4-Door Limited,"$43,160.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2010 Ford Expedition Specs: 2WD 4-Door King Ranch,"$45,690.00",14 mpg City/20 mpg Hwy,"Gas/Ethanol V8, 5.4L"
2009 Ford Expedition Specs: 2WD 4-Door Eddie Bauer,"$40,180.00",14 mpg City/20 mpg Hwy,"FFV V8, 5.4L"
2009 Ford Expedition Specs: 4WD 4-Door XLT,"$37,745.00",12 mpg City/17 mpg Hwy,"FFV V8, 5.4L"
2009 Ford Expedition Specs: 4WD 4-Door Limited,"$45,910.00",12 mpg City/17 mpg Hwy,"FFV V8, 5.4L"
2009 Ford Expedition Specs: 4WD 4-Door King Ranch,"$47,850.00",12 mpg City/17 mpg Hwy,"FFV V8, 5.4L"
2009 Ford Expedition Specs: 4WD 4-Door Eddie Bauer,"$43,080.00",12 mpg City/17 mpg Hwy,"FFV V8, 5.4L"
2009 Ford Expedition Specs: 2WD 4-Door XLT,"$34,845.00",14 mpg City/20 mpg Hwy,"FFV V8, 5.4L"
2009 Ford Expedition Specs: 2WD 4-Door Limited,"$43,010.00",14 mpg City/20 mpg Hwy,"FFV V8, 5.4L"
2009 Ford Expedition Specs: 2WD 4-Door King Ranch,"$44,950.00",14 mpg City/20 mpg Hwy,"FFV V8, 5.4L"
2008 Ford Expedition Specs: 2WD 4-Door Eddie Bauer,"$36,590.00",12 mpg City/18 mpg Hwy,"Gas V8, 5.4L"
2008 Ford Expedition Specs: 4WD 4-Door XLT,"$34,245.00",,"Gas V8, 5.4L"
2008 Ford Expedition Specs: 4WD 4-Door Limited,"$41,650.00",,"Gas V8, 5.4L"
2008 Ford Expedition Specs: 4WD 4-Door King Ranch,"$43,590.00",,"Gas V8, 5.4L"
2008 Ford Expedition Specs: 4WD 4-Door Eddie Bauer,"$39,490.00",,"Gas V8, 5.4L"
2008 Ford Expedition Specs: 2WD 4-Door XLT,"$31,345.00",12 mpg City/18 mpg Hwy,"Gas V8, 5.4L"
2008 Ford Expedition Specs: 2WD 4-Door Limited,"$38,750.00",12 mpg City/18 mpg Hwy,"Gas V8, 5.4L"
2008 Ford Expedition Specs: 2WD 4-Door King Ranch,"$40,690.00",12 mpg City/18 mpg Hwy,"Gas V8, 5.4L"
2007 Ford Expedition Specs: 2WD 4-Door Eddie Bauer,"$35,645.00",14 mpg City/20 mpg Hwy,"Gas V8, 5.4L"
2007 Ford Expedition Specs: 4WD 4-Door XLT,"$32,145.00",,"Gas V8, 5.4L"
2007 Ford Expedition Specs: 4WD 4-Door Limited,"$39,995.00",,"Gas V8, 5.4L"
2007 Ford Expedition Specs: 4WD 4-Door Eddie Bauer,"$38,545.00",,"Gas V8, 5.4L"
2007 Ford Expedition Specs: 2WD 4-Door XLT,"$29,245.00",14 mpg City/20 mpg Hwy,"Gas V8, 5.4L"
2007 Ford Expedition Specs: 2WD 4-Door Limited,"$37,095.00",14 mpg City/20 mpg Hwy,"Gas V8, 5.4L"
2006 Ford Expedition Specs: 4-Door Eddie Bauer 4WD,"$41,890.00",14 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2006 Ford Expedition Specs: 4-Door XLT Sport,"$35,500.00",14 mpg City/19 mpg Hwy,"Gas V8, 5.4L"
2006 Ford Expedition Specs: 4-Door XLT,"$34,660.00",14 mpg City/19 mpg Hwy,"Gas V8, 5.4L"
2006 Ford Expedition Specs: 4-Door XLS,"$32,660.00",14 mpg City/19 mpg Hwy,"Gas V8, 5.4L"
2006 Ford Expedition Specs: 4-Door Limited,"$40,525.00",14 mpg City/19 mpg Hwy,"Gas V8, 5.4L"
2006 Ford Expedition Specs: 4-Door King Ranch,"$42,125.00",14 mpg City/19 mpg Hwy,"Gas V8, 5.4L"
2006 Ford Expedition Specs: 4-Door Eddie Bauer,"$38,775.00",14 mpg City/19 mpg Hwy,"Gas V8, 5.4L"
2006 Ford Expedition Specs: 4-Door XLT Sport 4WD,"$38,210.00",14 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2006 Ford Expedition Specs: 4-Door XLT 4WD,"$37,370.00",14 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2006 Ford Expedition Specs: 4-Door XLS 4WD,"$35,190.00",14 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2006 Ford Expedition Specs: 4-Door Limited 4WD,"$43,640.00",14 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2006 Ford Expedition Specs: 4-Door King Ranch 4WD,"$45,240.00",14 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2005 Ford Expedition Specs: 5.4L Eddie Bauer 4WD,"$42,905.00",14 mpg City/18 mpg Hwy,"Gas V8, 5.4L"
2005 Ford Expedition Specs: 5.4L XLT Sport,"$36,365.00",14 mpg City/19 mpg Hwy,"Gas V8, 5.4L"
2005 Ford Expedition Specs: 5.4L XLT,"$35,505.00",14 mpg City/19 mpg Hwy,"Gas V8, 5.4L"
2005 Ford Expedition Specs: 5.4L XLS,"$33,455.00",14 mpg City/19 mpg Hwy,"Gas V8, 5.4L"
2005 Ford Expedition Specs: 5.4L Limited,"$41,640.00",14 mpg City/19 mpg Hwy,"Gas V8, 5.4L"
2005 Ford Expedition Specs: 5.4L King Ranch,"$43,155.00",14 mpg City/19 mpg Hwy,"Gas V8, 5.4L"
2005 Ford Expedition Specs: 5.4L Eddie Bauer,"$39,720.00",14 mpg City/19 mpg Hwy,"Gas V8, 5.4L"
2005 Ford Expedition Specs: 5.4L XLT Sport 4WD,"$39,145.00",14 mpg City/18 mpg Hwy,"Gas V8, 5.4L"
2005 Ford Expedition Specs: 5.4L XLT 4WD,"$38,285.00",14 mpg City/18 mpg Hwy,"Gas V8, 5.4L"
2005 Ford Expedition Specs: 5.4L XLS 4WD,"$36,055.00",14 mpg City/18 mpg Hwy,"Gas V8, 5.4L"
2005 Ford Expedition Specs: 5.4L NBX 4WD,"$38,745.00",14 mpg City/18 mpg Hwy,"Gas V8, 5.4L"
2005 Ford Expedition Specs: 5.4L Limited 4WD,"$44,825.00",14 mpg City/18 mpg Hwy,"Gas V8, 5.4L"
2005 Ford Expedition Specs: 5.4L King Ranch 4WD,"$46,340.00",14 mpg City/18 mpg Hwy,"Gas V8, 5.4L"
2004 Ford Expedition Specs: 4.6L XLS 4WD,"$35,070.00",14 mpg City/18 mpg Hwy,"Gas V8, 4.6L"
2004 Ford Expedition Specs: 5.4L XLT Sport,"$35,570.00",13 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2004 Ford Expedition Specs: 5.4L XLT,"$34,720.00",13 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2004 Ford Expedition Specs: 5.4L Eddie Bauer,"$38,845.00",13 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2004 Ford Expedition Specs: 5.4L XLT Sport 4WD,"$38,325.00",13 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2004 Ford Expedition Specs: 5.4L XLT NBX 4WD,"$38,725.00",13 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2004 Ford Expedition Specs: 5.4L XLT 4WD,"$37,475.00",13 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2004 Ford Expedition Specs: 5.4L Eddie Bauer 4WD,"$41,995.00",13 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2004 Ford Expedition Specs: 4.6L XLT Sport,"$35,175.00",15 mpg City/19 mpg Hwy,"Gas V8, 4.6L"
2004 Ford Expedition Specs: 4.6L XLT,"$34,325.00",15 mpg City/19 mpg Hwy,"Gas V8, 4.6L"
2004 Ford Expedition Specs: 4.6L XLS,"$32,500.00",15 mpg City/19 mpg Hwy,"Gas V8, 4.6L"
2004 Ford Expedition Specs: 4.6L Eddie Bauer,"$38,450.00",15 mpg City/19 mpg Hwy,"Gas V8, 4.6L"
2004 Ford Expedition Specs: 4.6L XLT Sport 4WD,"$37,930.00",14 mpg City/18 mpg Hwy,"Gas V8, 4.6L"
2004 Ford Expedition Specs: 4.6L XLT 4WD,"$37,080.00",14 mpg City/18 mpg Hwy,"Gas V8, 4.6L"
2003 Ford Expedition Specs: 4.6L XLT Popular 4WD,"$36,525.00",14 mpg City/18 mpg Hwy,"Gas V8, 4.6L"
2003 Ford Expedition Specs: 5.4L XLT Premium,"$36,585.00",13 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2003 Ford Expedition Specs: 5.4L XLT Popular,"$34,285.00",13 mpg City/18 mpg Hwy,"Gas V8, 5.4L"
2003 Ford Expedition Specs: 5.4L Eddie Bauer,"$38,410.00",13 mpg City/18 mpg Hwy,"Gas V8, 5.4L"
2003 Ford Expedition Specs: 5.4L XLT Premium 4WD,"$39,340.00",13 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2003 Ford Expedition Specs: 5.4L XLT Popular 4WD,"$37,040.00",13 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2003 Ford Expedition Specs: 5.4L XLT FX4 Off-Road 4WD,"$38,160.00",13 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2003 Ford Expedition Specs: 5.4L Eddie Bauer 4WD,"$41,560.00",13 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
2003 Ford Expedition Specs: 4.6L XLT Value,"$31,820.00",14 mpg City/19 mpg Hwy,"Gas V8, 4.6L"
2003 Ford Expedition Specs: 4.6L XLT Premium,"$36,070.00",14 mpg City/19 mpg Hwy,"Gas V8, 4.6L"
2003 Ford Expedition Specs: 4.6L XLT Popular,"$33,770.00",14 mpg City/19 mpg Hwy,"Gas V8, 4.6L"
2003 Ford Expedition Specs: 4.6L Eddie Bauer,"$37,895.00",14 mpg City/19 mpg Hwy,"Gas V8, 4.6L"
2003 Ford Expedition Specs: 4.6L XLT Value 4WD,"$34,390.00",14 mpg City/18 mpg Hwy,"Gas V8, 4.6L"
2003 Ford Expedition Specs: 4.6L XLT Premium 4WD,"$38,825.00",14 mpg City/18 mpg Hwy,"Gas V8, 4.6L"
"2002 Ford Expedition Specs: 119"" WB Eddie Bauer 4WD","$41,085.00",12 mpg City/16 mpg Hwy,"Gas V8, 5.4L"
"2002 Ford Expedition Specs: 119"" WB XLT","$30,555.00",15 mpg City/20 mpg Hwy,"Gas V8, 4.6L"
"2002 Ford Expedition Specs: 119"" WB Eddie Bauer","$36,940.00",15 mpg City/20 mpg Hwy,"Gas V8, 4.6L"
"2002 Ford Expedition Specs: 119"" WB XLT 4WD","$33,425.00",14 mpg City/17 mpg Hwy,"Gas V8, 4.6L"
"2001 Ford Expedition Specs: 119"" WB Eddie Bauer 4WD","$40,850.00",12 mpg City/17 mpg Hwy,"Gas V8, 5.4L"
"2001 Ford Expedition Specs: 119"" WB XLT","$30,195.00",16 mpg City/21 mpg Hwy,"Gas V8, 4.6L"
"2001 Ford Expedition Specs: 119"" WB Eddie Bauer","$36,705.00",16 mpg City/21 mpg Hwy,"Gas V8, 4.6L"
"2001 Ford Expedition Specs: 119"" WB XLT 4WD","$33,065.00",14 mpg City/18 mpg Hwy,"Gas V8, 4.6L"
"2000 Ford Expedition Specs: 119"" WB Eddie Bauer 4WD","$39,885.00",12 mpg City/16 mpg Hwy,"Gas V8, 5.4L"
"2000 Ford Expedition Specs: 119"" WB XLT","$29,845.00",15 mpg City/20 mpg Hwy,"Gas V8, 4.6L"
"2000 Ford Expedition Specs: 119"" WB Eddie Bauer","$36,135.00",15 mpg City/20 mpg Hwy,"Gas V8, 4.6L"
"2000 Ford Expedition Specs: 119"" WB XLT 4WD","$32,715.00",14 mpg City/18 mpg Hwy,"Gas V8, 4.6L"
"1999 Ford Expedition Specs: 119"" WB Eddie Bauer 4WD","$39,095.00",12 mpg City/16 mpg Hwy,"Gas V8, 5.4L"
"1999 Ford Expedition Specs: 119"" WB XLT","$29,355.00",13 mpg City/18 mpg Hwy,"Gas V8, 4.6L"
"1999 Ford Expedition Specs: 119"" WB Eddie Bauer","$35,320.00",13 mpg City/18 mpg Hwy,"Gas V8, 4.6L"
"1999 Ford Expedition Specs: 119"" WB XLT 4WD","$32,185.00",12 mpg City/16 mpg Hwy,"Gas V8, 4.6L"
"1998 Ford Expedition Specs: 119"" WB Eddie Bauer 4WD","$34,690.00",13 mpg City/18 mpg Hwy,"Gas V8,"
"1998 Ford Expedition Specs: 119"" WB XLT","$28,225.00",14 mpg City/19 mpg Hwy,"Gas V8,"
"1998 Ford Expedition Specs: 119"" WB Eddie Bauer","$32,055.00",14 mpg City/19 mpg Hwy,"Gas V8,"
"1998 Ford Expedition Specs: 119"" WB XLT 4WD","$30,825.00",13 mpg City/18 mpg Hwy,"Gas V8,"
"1997 Ford Expedition Specs: 119"" Eddie Bauer 4WD","$34,225.00",14 mpg City/18 mpg Hwy,"GAS V8,"
"1997 Ford Expedition Specs: 119"" XLT","$27,620.00",15 mpg City/20 mpg Hwy,"GAS V8,"
"1997 Ford Expedition Specs: 119"" XLT 4WD","$30,220.00",14 mpg City/18 mpg Hwy,"GAS V8,"
"1997 Ford Expedition Specs: 119"" Eddie Bauer","$31,590.00",15 mpg City/20 mpg Hwy,"GAS V8,"
2018 Ford Super Duty F-250 Specs: King Ranch 2WD Crew Cab 6.75' Box,"$55,190.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: XLT 4WD SuperCab 8' Box,"$42,975.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: XL 4WD SuperCab 8' Box,"$38,490.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: LARIAT 4WD SuperCab 8' Box,"$49,310.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: XLT 4WD SuperCab 6.75' Box,"$42,775.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: XL 4WD SuperCab 6.75' Box,"$38,280.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: LARIAT 4WD SuperCab 6.75' Box,"$49,105.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: XLT 4WD Reg Cab 8' Box,"$40,110.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: XL 4WD Reg Cab 8' Box,"$35,945.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: XLT 4WD Crew Cab 8' Box,"$44,800.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: XL 4WD Crew Cab 8' Box,"$39,750.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: Platinum 4WD Crew Cab 8' Box,"$63,315.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: Limited 4WD Crew Cab 8' Box,"$80,220.00",,"Intercooled Turbo Diesel V-8, 6.7 L"
2018 Ford Super Duty F-250 Specs: LARIAT 4WD Crew Cab 8' Box,"$51,640.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: King Ranch 4WD Crew Cab 8' Box,"$58,585.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: XLT 4WD Crew Cab 6.75' Box,"$44,600.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: XL 4WD Crew Cab 6.75' Box,"$39,545.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: Platinum 4WD Crew Cab 6.75' Box,"$63,115.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: Limited 4WD Crew Cab 6.75' Box,"$80,020.00",,"Intercooled Turbo Diesel V-8, 6.7 L"
2018 Ford Super Duty F-250 Specs: LARIAT 4WD Crew Cab 6.75' Box,"$51,435.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: King Ranch 4WD Crew Cab 6.75' Box,"$58,385.00",,"Regular Unleaded V-8, 6.2 L"
2018 Ford Super Duty F-250 Specs: XLT 2WD SuperCab 8' Box,"$40,170.00",,"Regular Unleaded V-8, 6.2 L"
